Course ID,Term Code,Term Descr,Session,Subject,Catalog Nbr,Section,Component Code,Class Nbr,Course Title,Location Code,Instruction Mode code,Meeting Pattern Nbr,Room Code,Building Code,Room,Class Start Time,Class End Time,Mon,Tues,Wed,Thurs,Fri,Sat,Sun,DD,MM,MM,MM,YYYY,Start Date (DD/MM/YYYY),DD,,MM,YYYY,End Date (DD/MM/YYYY),End Date (DD/MM/YYYY),End Date (DD/MM/YYYY),End Date (DD/MM/YYYY)
10009,2184,Winter 2019,13W,ENGR,391,X XA,TUT,2366,NUMERICAL METHODS IN ENGR,SGW,P,1,H917,H,917,13.15.00,14.05.00,N,N,N,N,Y,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
10009,2184,Winter 2019,13W,ENGR,391,X XB,TUT,2367,NUMERICAL METHODS IN ENGR,SGW,P,1,H967,H,967,15.15.00,16.05.00,N,N,N,N,Y,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
10009,2184,Winter 2019,13W,ENGR,391,X XD,TUT,5235,NUMERICAL METHODS IN ENGR,SGW,P,1,H849,H,849,16.30.00,17.20.00,N,N,N,N,Y,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
9966,2184,Winter 2019,13W,ENGR,244,XI-X,LAB,2291,MECHANICS OF MATERIALS,SGW,P,1,H963,H,963,08.45.00,11.30.00,Y,N,N,N,N,N,N,7,1,,1,2019,7/1/2019,12,1,1,2019,12/1/2019,12/1/2019,43800,12/1/2019
9966,2184,Winter 2019,13W,ENGR,244,XI-X,LAB,2291,MECHANICS OF MATERIALS,SGW,P,2,H963,H,963,08.45.00,11.30.00,Y,N,N,N,N,N,N,20,1,,1,2019,20/01/2019,26,1,1,2019,26/01/2019,,26/01/2019,26/01/2019
9966,2184,Winter 2019,13W,ENGR,244,XI-X,LAB,2291,MECHANICS OF MATERIALS,SGW,P,3,H963,H,963,08.45.00,11.30.00,Y,N,N,N,N,N,N,3,2,,2,2019,3/2/2019,9,2,2,2019,9/2/2019,9/2/2019,43710,9/2/2019
9966,2184,Winter 2019,13W,ENGR,244,XI-X,LAB,2291,MECHANICS OF MATERIALS,SGW,P,4,H963,H,963,08.45.00,11.30.00,Y,N,N,N,N,N,N,17,2,2,02,2019,17/02/2019,23,2,02,2019,23/02/2019,,23/02/2019,23/02/2019
9966,2184,Winter 2019,13W,ENGR,244,XI-X,LAB,2291,MECHANICS OF MATERIALS,SGW,P,5,H963,H,963,08.45.00,11.30.00,Y,N,N,N,N,N,N,10,3,,3,2019,10/3/2019,16,3,03,2019,16/03/2019,,16/03/2019,16/03/2019
9966,2184,Winter 2019,13W,ENGR,244,XI-X,LAB,2291,MECHANICS OF MATERIALS,SGW,P,6,H963,H,963,08.45.00,11.30.00,Y,N,N,N,N,N,N,24,3,3,03,2019,24/03/2019,30,3,03,2019,30/03/2019,,30/03/2019,30/03/2019
9966,2184,Winter 2019,13W,ENGR,244,XI-X,LAB,2291,MECHANICS OF MATERIALS,SGW,P,7,H963,H,963,08.45.00,11.30.00,Y,N,N,N,N,N,N,7,4,,4,2019,7/4/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
9966,2184,Winter 2019,13W,ENGR,244,XJ-X,LAB,2292,MECHANICS OF MATERIALS,SGW,P,1,H963,H,963,08.45.00,11.30.00,Y,N,N,N,N,N,N,13,1,,1,2019,13/01/2019,19,1,1,2019,19/01/2019,,19/01/2019,19/01/2019
9966,2184,Winter 2019,13W,ENGR,244,XJ-X,LAB,2292,MECHANICS OF MATERIALS,SGW,P,2,H963,H,963,08.45.00,11.30.00,Y,N,N,N,N,N,N,27,1,,1,2019,27/01/2019,2,2,2,2019,2/2/2019,2/2/2019,43498,2/2/2019
9966,2184,Winter 2019,13W,ENGR,244,XJ-X,LAB,2292,MECHANICS OF MATERIALS,SGW,P,3,H963,H,963,08.45.00,11.30.00,Y,N,N,N,N,N,N,10,2,,2,2019,10/2/2019,16,2,02,2019,16/02/2019,,16/02/2019,16/02/2019
9966,2184,Winter 2019,13W,ENGR,244,XJ-X,LAB,2292,MECHANICS OF MATERIALS,SGW,P,4,H963,H,963,08.45.00,11.30.00,Y,N,N,N,N,N,N,3,3,,3,2019,3/3/2019,9,3,3,2019,9/3/2019,9/3/2019,43711,9/3/2019
9966,2184,Winter 2019,13W,ENGR,244,XJ-X,LAB,2292,MECHANICS OF MATERIALS,SGW,P,5,H963,H,963,08.45.00,11.30.00,Y,N,N,N,N,N,N,17,3,3,03,2019,17/03/2019,23,3,03,2019,23/03/2019,,23/03/2019,23/03/2019
9966,2184,Winter 2019,13W,ENGR,244,XJ-X,LAB,2292,MECHANICS OF MATERIALS,SGW,P,6,H963,H,963,08.45.00,11.30.00,Y,N,N,N,N,N,N,31,3,3,03,2019,31/03/2019,6,4,4,2019,6/4/2019,6/4/2019,43620,6/4/2019
9966,2184,Winter 2019,13W,ENGR,244,XK-X,LAB,2295,MECHANICS OF MATERIALS,SGW,P,1,H963,H,963,08.45.00,11.30.00,N,N,N,Y,N,N,N,7,1,,1,2019,7/1/2019,12,1,1,2019,12/1/2019,12/1/2019,43800,12/1/2019
9966,2184,Winter 2019,13W,ENGR,244,XK-X,LAB,2295,MECHANICS OF MATERIALS,SGW,P,2,H963,H,963,08.45.00,11.30.00,N,N,N,Y,N,N,N,20,1,,1,2019,20/01/2019,26,1,1,2019,26/01/2019,,26/01/2019,26/01/2019
9966,2184,Winter 2019,13W,ENGR,244,XK-X,LAB,2295,MECHANICS OF MATERIALS,SGW,P,3,H963,H,963,08.45.00,11.30.00,N,N,N,Y,N,N,N,3,2,,2,2019,3/2/2019,9,2,2,2019,9/2/2019,9/2/2019,43710,9/2/2019
9966,2184,Winter 2019,13W,ENGR,244,XK-X,LAB,2295,MECHANICS OF MATERIALS,SGW,P,4,H963,H,963,08.45.00,11.30.00,N,N,N,Y,N,N,N,17,2,2,02,2019,17/02/2019,23,2,02,2019,23/02/2019,,23/02/2019,23/02/2019
9966,2184,Winter 2019,13W,ENGR,244,XK-X,LAB,2295,MECHANICS OF MATERIALS,SGW,P,5,H963,H,963,08.45.00,11.30.00,N,N,N,Y,N,N,N,10,3,,3,2019,10/3/2019,16,3,03,2019,16/03/2019,,16/03/2019,16/03/2019
9966,2184,Winter 2019,13W,ENGR,244,XK-X,LAB,2295,MECHANICS OF MATERIALS,SGW,P,6,H963,H,963,08.45.00,11.30.00,N,N,N,Y,N,N,N,24,3,3,03,2019,24/03/2019,30,3,03,2019,30/03/2019,,30/03/2019,30/03/2019
9966,2184,Winter 2019,13W,ENGR,244,XK-X,LAB,2295,MECHANICS OF MATERIALS,SGW,P,7,H963,H,963,08.45.00,11.30.00,N,N,N,Y,N,N,N,7,4,,4,2019,7/4/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
9966,2184,Winter 2019,13W,ENGR,244,XL-X,LAB,2282,MECHANICS OF MATERIALS,SGW,P,1,H963,H,963,08.45.00,11.30.00,N,N,N,Y,N,N,N,13,1,,1,2019,13/01/2019,19,1,1,2019,19/01/2019,,19/01/2019,19/01/2019
9966,2184,Winter 2019,13W,ENGR,244,XL-X,LAB,2282,MECHANICS OF MATERIALS,SGW,P,2,H963,H,963,08.45.00,11.30.00,N,N,N,Y,N,N,N,27,1,,1,2019,27/01/2019,2,2,2,2019,2/2/2019,2/2/2019,43498,2/2/2019
9966,2184,Winter 2019,13W,ENGR,244,XL-X,LAB,2282,MECHANICS OF MATERIALS,SGW,P,3,H963,H,963,08.45.00,11.30.00,N,N,N,Y,N,N,N,10,2,,2,2019,10/2/2019,16,2,02,2019,16/02/2019,,16/02/2019,16/02/2019
9966,2184,Winter 2019,13W,ENGR,244,XL-X,LAB,2282,MECHANICS OF MATERIALS,SGW,P,4,H963,H,963,08.45.00,11.30.00,N,N,N,Y,N,N,N,3,3,,3,2019,3/3/2019,9,3,3,2019,9/3/2019,9/3/2019,43711,9/3/2019
9966,2184,Winter 2019,13W,ENGR,244,XL-X,LAB,2282,MECHANICS OF MATERIALS,SGW,P,5,H963,H,963,08.45.00,11.30.00,N,N,N,Y,N,N,N,17,3,3,03,2019,17/03/2019,23,3,03,2019,23/03/2019,,23/03/2019,23/03/2019
9966,2184,Winter 2019,13W,ENGR,244,XL-X,LAB,2282,MECHANICS OF MATERIALS,SGW,P,6,H963,H,963,08.45.00,11.30.00,N,N,N,Y,N,N,N,31,3,3,03,2019,31/03/2019,6,4,4,2019,6/4/2019,6/4/2019,43620,6/4/2019
9966,2184,Winter 2019,13W,ENGR,244,XM-X,LAB,2293,MECHANICS OF MATERIALS,SGW,P,1,H963,H,963,14.45.00,17.30.00,N,N,N,Y,N,N,N,7,1,,1,2019,7/1/2019,12,1,1,2019,12/1/2019,12/1/2019,43800,12/1/2019
9966,2184,Winter 2019,13W,ENGR,244,XM-X,LAB,2293,MECHANICS OF MATERIALS,SGW,P,2,H963,H,963,14.45.00,17.30.00,N,N,N,Y,N,N,N,20,1,,1,2019,20/01/2019,26,1,1,2019,26/01/2019,,26/01/2019,26/01/2019
9966,2184,Winter 2019,13W,ENGR,244,XM-X,LAB,2293,MECHANICS OF MATERIALS,SGW,P,3,H963,H,963,14.45.00,17.30.00,N,N,N,Y,N,N,N,3,2,,2,2019,3/2/2019,9,2,2,2019,9/2/2019,9/2/2019,43710,9/2/2019
9966,2184,Winter 2019,13W,ENGR,244,XM-X,LAB,2293,MECHANICS OF MATERIALS,SGW,P,4,H963,H,963,14.45.00,17.30.00,N,N,N,Y,N,N,N,17,2,2,02,2019,17/02/2019,23,2,02,2019,23/02/2019,,23/02/2019,23/02/2019
9966,2184,Winter 2019,13W,ENGR,244,XM-X,LAB,2293,MECHANICS OF MATERIALS,SGW,P,5,H963,H,963,14.45.00,17.30.00,N,N,N,Y,N,N,N,10,3,,3,2019,10/3/2019,16,3,03,2019,16/03/2019,,16/03/2019,16/03/2019
9966,2184,Winter 2019,13W,ENGR,244,XM-X,LAB,2293,MECHANICS OF MATERIALS,SGW,P,6,H963,H,963,14.45.00,17.30.00,N,N,N,Y,N,N,N,24,3,3,03,2019,24/03/2019,30,3,03,2019,30/03/2019,,30/03/2019,30/03/2019
9966,2184,Winter 2019,13W,ENGR,244,XM-X,LAB,2293,MECHANICS OF MATERIALS,SGW,P,7,H963,H,963,14.45.00,17.30.00,N,N,N,Y,N,N,N,7,4,,4,2019,7/4/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
9966,2184,Winter 2019,13W,ENGR,244,XN-X,LAB,2283,MECHANICS OF MATERIALS,SGW,P,1,H963,H,963,14.45.00,17.30.00,N,N,N,Y,N,N,N,13,1,,1,2019,13/01/2019,19,1,1,2019,19/01/2019,,19/01/2019,19/01/2019
9966,2184,Winter 2019,13W,ENGR,244,XN-X,LAB,2283,MECHANICS OF MATERIALS,SGW,P,2,H963,H,963,14.45.00,17.30.00,N,N,N,Y,N,N,N,27,1,,1,2019,27/01/2019,2,2,2,2019,2/2/2019,2/2/2019,43498,2/2/2019
9966,2184,Winter 2019,13W,ENGR,244,XN-X,LAB,2283,MECHANICS OF MATERIALS,SGW,P,3,H963,H,963,14.45.00,17.30.00,N,N,N,Y,N,N,N,10,2,,2,2019,10/2/2019,16,2,02,2019,16/02/2019,,16/02/2019,16/02/2019
9966,2184,Winter 2019,13W,ENGR,244,XN-X,LAB,2283,MECHANICS OF MATERIALS,SGW,P,4,H963,H,963,14.45.00,17.30.00,N,N,N,Y,N,N,N,3,3,,3,2019,3/3/2019,9,3,3,2019,9/3/2019,9/3/2019,43711,9/3/2019
9966,2184,Winter 2019,13W,ENGR,244,XN-X,LAB,2283,MECHANICS OF MATERIALS,SGW,P,5,H963,H,963,14.45.00,17.30.00,N,N,N,Y,N,N,N,17,3,3,03,2019,17/03/2019,23,3,03,2019,23/03/2019,,23/03/2019,23/03/2019
9966,2184,Winter 2019,13W,ENGR,244,XN-X,LAB,2283,MECHANICS OF MATERIALS,SGW,P,6,H963,H,963,14.45.00,17.30.00,N,N,N,Y,N,N,N,31,3,3,03,2019,31/03/2019,6,4,4,2019,6/4/2019,6/4/2019,43620,6/4/2019
12892,2184,Winter 2019,13W,GEOG,220,A,LEC,2737,"PLACE, SPACE AND IDENTITY",SGW,P,1,H937,H,937,11.45.00,13.00.00,Y,N,Y,N,N,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
12883,2184,Winter 2019,13W,GEOG,203,A,LEC,4814,CANADIAN ENVIRONM TAL ISSUES,SGW,P,1,H937,H,937,10.15.00,11.30.00,Y,N,Y,N,N,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
12880,2184,Winter 2019,13W,GEOG,200,AA,LEC,4847,WORLD GEOGRAPHY,SGW,P,1,H937,H,937,18.00.00,20.15.00,N,Y,N,N,N,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
13929,2184,Winter 2019,13W,HIST,205,A,LEC,7374,CANADA: POST-CONFEDERATION,SGW,P,1,H820,H,820,13.15.00,14.30.00,Y,N,Y,N,N,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
13929,2184,Winter 2019,13W,HIST,205,A,LEC,7374,CANADA: POST-CONFEDERATION,SGW,P,1,H820,H,820,13.15.00,14.30.00,Y,N,Y,N,N,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
13929,2184,Winter 2019,13W,HIST,205,A,LEC,7374,CANADA: POST-CONFEDERATION,SGW,P,1,H820,H,820,13.15.00,14.30.00,Y,N,Y,N,N,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
13929,2184,Winter 2019,13W,HIST,205,A,LEC,7374,CANADA: POST-CONFEDERATION,SGW,P,1,H820,H,820,13.15.00,14.30.00,Y,N,Y,N,N,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
13970,2184,Winter 2019,13W,HIST,264,A,LEC,6111,HISTORY OF AFRICA,SGW,P,1,H937,H,937,13.15.00,14.30.00,Y,N,Y,N,N,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
13970,2184,Winter 2019,13W,HIST,264,A,LEC,6111,HISTORY OF AFRICA,SGW,P,1,H937,H,937,13.15.00,14.30.00,Y,N,Y,N,N,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
13970,2184,Winter 2019,13W,HIST,264,A,LEC,6111,HISTORY OF AFRICA,SGW,P,1,H937,H,937,13.15.00,14.30.00,Y,N,Y,N,N,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
40984,2184,Winter 2019,13W,HIST,323,B,LEC,7037,GRK HIST ALEX TO ROMAN CONQU,SGW,P,1,H820,H,820,16.15.00,17.30.00,Y,N,Y,N,N,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
40982,2184,Winter 2019,13W,HIST,225,B,LEC,7036,HISTORY OF ROMAN REPUBLIC,SGW,P,1,H820,H,820,08.45.00,10.00.00,Y,N,Y,N,N,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
16067,2184,Winter 2019,13W,INDU,372,T TA,TUT,2835,QUALITY CONTROL+RELIABILITY,SGW,P,1,H849,H,849,11.45.00,12.35.00,N,N,N,N,Y,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
16067,2184,Winter 2019,13W,INDU,372,T TB,TUT,4109,QUALITY CONTROL+RELIABILITY,SGW,P,1,H929,H,929,10.15.00,11.05.00,N,N,Y,N,N,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
16067,2184,Winter 2019,13W,INDU,372,T TC,TUT,4110,QUALITY CONTROL+RELIABILITY,SGW,P,1,H929,H,929,10.15.00,11.05.00,N,N,N,N,Y,N,N,7,1,,1,2019,7/1/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
16063,2184,Winter 2019,13W,INDU,323,WI-X,LAB,5650,INDUSTRIAL OPERATIONAL RESE.,SGW,P,1,H811,H,811,11.45.00,13.35.00,Y,N,N,N,N,N,N,7,1,,1,2019,7/1/2019,12,1,1,2019,12/1/2019,12/1/2019,43800,12/1/2019
16063,2184,Winter 2019,13W,INDU,323,WI-X,LAB,5650,INDUSTRIAL OPERATIONAL RESE.,SGW,P,2,H811,H,811,11.45.00,13.35.00,Y,N,N,N,N,N,N,20,1,,1,2019,20/01/2019,26,1,1,2019,26/01/2019,,26/01/2019,26/01/2019
16063,2184,Winter 2019,13W,INDU,323,WI-X,LAB,5650,INDUSTRIAL OPERATIONAL RESE.,SGW,P,3,H811,H,811,11.45.00,13.35.00,Y,N,N,N,N,N,N,3,2,,2,2019,3/2/2019,9,2,2,2019,9/2/2019,9/2/2019,43710,9/2/2019
16063,2184,Winter 2019,13W,INDU,323,WI-X,LAB,5650,INDUSTRIAL OPERATIONAL RESE.,SGW,P,4,H811,H,811,11.45.00,13.35.00,Y,N,N,N,N,N,N,17,2,2,02,2019,17/02/2019,23,2,02,2019,23/02/2019,,23/02/2019,23/02/2019
16063,2184,Winter 2019,13W,INDU,323,WI-X,LAB,5650,INDUSTRIAL OPERATIONAL RESE.,SGW,P,5,H811,H,811,11.45.00,13.35.00,Y,N,N,N,N,N,N,10,3,,3,2019,10/3/2019,16,3,03,2019,16/03/2019,,16/03/2019,16/03/2019
16063,2184,Winter 2019,13W,INDU,323,WI-X,LAB,5650,INDUSTRIAL OPERATIONAL RESE.,SGW,P,6,H811,H,811,11.45.00,13.35.00,Y,N,N,N,N,N,N,24,3,3,03,2019,24/03/2019,30,3,03,2019,30/03/2019,,30/03/2019,30/03/2019
16063,2184,Winter 2019,13W,INDU,323,WI-X,LAB,5650,INDUSTRIAL OPERATIONAL RESE.,SGW,P,7,H811,H,811,11.45.00,13.35.00,Y,N,N,N,N,N,N,7,4,,4,2019,7/4/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
16063,2184,Winter 2019,13W,INDU,323,WJ-X,LAB,5651,INDUSTRIAL OPERATIONAL RESE.,SGW,P,1,H811,H,811,11.45.00,13.35.00,Y,N,N,N,N,N,N,13,1,,1,2019,13/01/2019,19,1,1,2019,19/01/2019,,19/01/2019,19/01/2019
16063,2184,Winter 2019,13W,INDU,323,WJ-X,LAB,5651,INDUSTRIAL OPERATIONAL RESE.,SGW,P,2,H811,H,811,11.45.00,13.35.00,Y,N,N,N,N,N,N,27,1,,1,2019,27/01/2019,2,2,2,2019,2/2/2019,2/2/2019,43498,2/2/2019
16063,2184,Winter 2019,13W,INDU,323,WJ-X,LAB,5651,INDUSTRIAL OPERATIONAL RESE.,SGW,P,3,H811,H,811,11.45.00,13.35.00,Y,N,N,N,N,N,N,10,2,,2,2019,10/2/2019,16,2,02,2019,16/02/2019,,16/02/2019,16/02/2019
16063,2184,Winter 2019,13W,INDU,323,WJ-X,LAB,5651,INDUSTRIAL OPERATIONAL RESE.,SGW,P,4,H811,H,811,11.45.00,13.35.00,Y,N,N,N,N,N,N,3,3,,3,2019,3/3/2019,9,3,3,2019,9/3/2019,9/3/2019,43711,9/3/2019
16063,2184,Winter 2019,13W,INDU,323,WJ-X,LAB,5651,INDUSTRIAL OPERATIONAL RESE.,SGW,P,5,H811,H,811,11.45.00,13.35.00,Y,N,N,N,N,N,N,17,3,3,03,2019,17/03/2019,23,3,03,2019,23/03/2019,,23/03/2019,23/03/2019
16063,2184,Winter 2019,13W,INDU,323,WJ-X,LAB,5651,INDUSTRIAL OPERATIONAL RESE.,SGW,P,6,H811,H,811,11.45.00,13.35.00,Y,N,N,N,N,N,N,31,3,3,03,2019,31/03/2019,6,4,4,2019,6/4/2019,6/4/2019,43620,6/4/2019
16063,2184,Winter 2019,13W,INDU,323,WK-X,LAB,5652,INDUSTRIAL OPERATIONAL RESE.,SGW,P,1,H811,H,811,11.45.00,13.35.00,N,N,Y,N,N,N,N,7,1,,1,2019,7/1/2019,12,1,1,2019,12/1/2019,12/1/2019,43800,12/1/2019
16063,2184,Winter 2019,13W,INDU,323,WK-X,LAB,5652,INDUSTRIAL OPERATIONAL RESE.,SGW,P,2,H811,H,811,11.45.00,13.35.00,N,N,Y,N,N,N,N,20,1,,1,2019,20/01/2019,26,1,1,2019,26/01/2019,,26/01/2019,26/01/2019
16063,2184,Winter 2019,13W,INDU,323,WK-X,LAB,5652,INDUSTRIAL OPERATIONAL RESE.,SGW,P,3,H811,H,811,11.45.00,13.35.00,N,N,Y,N,N,N,N,3,2,,2,2019,3/2/2019,9,2,2,2019,9/2/2019,9/2/2019,43710,9/2/2019
16063,2184,Winter 2019,13W,INDU,323,WK-X,LAB,5652,INDUSTRIAL OPERATIONAL RESE.,SGW,P,4,H811,H,811,11.45.00,13.35.00,N,N,Y,N,N,N,N,17,2,2,02,2019,17/02/2019,23,2,02,2019,23/02/2019,,23/02/2019,23/02/2019
16063,2184,Winter 2019,13W,INDU,323,WK-X,LAB,5652,INDUSTRIAL OPERATIONAL RESE.,SGW,P,5,H811,H,811,11.45.00,13.35.00,N,N,Y,N,N,N,N,10,3,,3,2019,10/3/2019,16,3,03,2019,16/03/2019,,16/03/2019,16/03/2019
16063,2184,Winter 2019,13W,INDU,323,WK-X,LAB,5652,INDUSTRIAL OPERATIONAL RESE.,SGW,P,6,H811,H,811,11.45.00,13.35.00,N,N,Y,N,N,N,N,24,3,3,03,2019,24/03/2019,30,3,03,2019,30/03/2019,,30/03/2019,30/03/2019
16063,2184,Winter 2019,13W,INDU,323,WK-X,LAB,5652,INDUSTRIAL OPERATIONAL RESE.,SGW,P,7,H811,H,811,11.45.00,13.35.00,N,N,Y,N,N,N,N,7,4,,4,2019,7/4/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
16069,2184,Winter 2019,13W,INDU,411,X XI,LAB,2843,COMPUTER INTEGRATED MFTG.,SGW,P,1,H829,H,829,10.30.00,12.20.00,N,N,Y,N,N,N,N,7,1,,1,2019,7/1/2019,12,1,1,2019,12/1/2019,12/1/2019,43800,12/1/2019
16069,2184,Winter 2019,13W,INDU,411,X XI,LAB,2843,COMPUTER INTEGRATED MFTG.,SGW,P,2,H829,H,829,10.30.00,12.20.00,N,N,Y,N,N,N,N,20,1,,1,2019,20/01/2019,26,1,1,2019,26/01/2019,,26/01/2019,26/01/2019
16069,2184,Winter 2019,13W,INDU,411,X XI,LAB,2843,COMPUTER INTEGRATED MFTG.,SGW,P,3,H829,H,829,10.30.00,12.20.00,N,N,Y,N,N,N,N,3,2,,2,2019,3/2/2019,9,2,2,2019,9/2/2019,9/2/2019,43710,9/2/2019
16069,2184,Winter 2019,13W,INDU,411,X XI,LAB,2843,COMPUTER INTEGRATED MFTG.,SGW,P,4,H829,H,829,10.30.00,12.20.00,N,N,Y,N,N,N,N,17,2,2,02,2019,17/02/2019,23,2,02,2019,23/02/2019,,23/02/2019,23/02/2019
16069,2184,Winter 2019,13W,INDU,411,X XI,LAB,2843,COMPUTER INTEGRATED MFTG.,SGW,P,5,H829,H,829,10.30.00,12.20.00,N,N,Y,N,N,N,N,10,3,,3,2019,10/3/2019,16,3,03,2019,16/03/2019,,16/03/2019,16/03/2019
16069,2184,Winter 2019,13W,INDU,411,X XI,LAB,2843,COMPUTER INTEGRATED MFTG.,SGW,P,6,H829,H,829,10.30.00,12.20.00,N,N,Y,N,N,N,N,24,3,3,03,2019,24/03/2019,30,3,03,2019,30/03/2019,,30/03/2019,30/03/2019
16069,2184,Winter 2019,13W,INDU,411,X XI,LAB,2843,COMPUTER INTEGRATED MFTG.,SGW,P,7,H829,H,829,10.30.00,12.20.00,N,N,Y,N,N,N,N,7,4,,4,2019,7/4/2019,13,4,04,2019,13/04/2019,,13/04/2019,13/04/2019
16069,2184,Winter 2019,13W,INDU,411,X XJ,LAB,2842,COMPUTER INTEGRATED MFTG.,SGW,P,1,H829,H,829,10.30.00,12.20.00,N,N,Y,N,N,N,N,13,1,,1,2019,13/01/2019,19,1,1,2019,19/01/2019,,19/01/2019,19/01/2019
16069,2184,Winter 2019,13W,INDU,411,X XJ,LAB,2842,COMPUTER INTEGRATED MFTG.,SGW,P,2,H829,H,829,10.30.00,12.20.00,N,N,Y,N,N,N,N,27,1,,1,2019,27/01/2019,2,2,2,2019,2/2/2019,2/2/2019,43498,2/2/2019
16069,2184,Winter 2019,13W,INDU,411,X XJ,LAB,2842,COMPUTER INTEGRATED MFTG.,SGW,P,3,H829,H,829,10.30.00,12.20.00,N,N,Y,N,N,N,N,10,2,,2,2019,10/2/2019,16,2,02,2019,16/02/2019,,16/02/2019,16/02/2019
16069,2184,Winter 2019,13W,INDU,411,X XJ,LAB,2842,COMPUTER INTEGRATED MFTG.,SGW,P,4,H829,H,829,10.30.00,12.20.00,N,N,Y,N,N,N,N,3,3,,3,2019,3/3/2019,9,3,3,2019,9/3/2019,9/3/2019,43711,9/3/2019
16069,2184,Winter 2019,13W,INDU,411,X XJ,LAB,2842,COMPUTER INTEGRATED MFTG.,SGW,P,5,H829,H,829,10.30.00,12.20.00,N,N,Y,N,N,N,N,17,3,3,03,2019,17/03/2019,23,3,03,2019,23/03/2019,,23/03/2019,23/03/2019
16069,2184,Winter 2019,13W,INDU,411,X XJ,LAB,2842,COMPUTER INTEGRATED MFTG.,SGW,P,6,H829,H,829,10.30.00,12.20.00,N,N,Y,N,N,N,N,31,3,3,03,2019,31/03/2019,6,4,4,2019,6/4/2019,6/4/2019,43620,6/4/2019
16069,2184,Winter 2019,13W,INDU,411,X XK,LAB,2841,COMPUTER INTEGRATED MFTG.,SGW,P,1,H829,H,829,08.30.00,10.20.00,N,N,Y,N,N,N,N,7,1,,1,2019,7/1/2019,12,1,1,2019,12/1/2019,12/1/2019,43800,12/1/2019
16069,2184,Winter 2019,13W,INDU,411,X XK,LAB,2841,COMPUTER INTEGRATED MFTG.,SGW,P,2,H829,H,829,08.30.00,10.20.00,N,N,Y,N,N,N,N,20,1,,1,2019,20/01/2019,26,1,1,2019,26/01/2019,,26/01/2019,26/01/2019
16069,2184,Winter 2019,13W,INDU,411,X XK,LAB,2841,COMPUTER INTEGRATED MFTG.,SGW,P,3,H829,H,829,08.30.00,10.20.00,N,N,Y,N,N,N,N,3,2,,2,2019,3/2/2019,9,2,2,2019,9/2/2019,9/2/2019,43710,9/2/2019
16069,2184,Winter 2019,13W,INDU,411,X XK,LAB,2841,COMPUTER INTEGRATED MFTG.,SGW,P,4,H829,H,829,08.30.00,10.20.00,N,N,Y,N,N,N,N,17,2,2,02,2019,17/02/2019,23,2,02,2019,23/02/2019,,23/02/2019,23/02/2019
16069,2184,Winter 2019,13W,INDU,411,X XK,LAB,2841,COMPUTER INTEGRATED MFTG.,SGW,P,5,H829,H,829,08.30.00,10.20.00,N,N,Y,N,N,N,N,10,3,,3,2019,10/3/2019,16,3,03,2019,16/03/2019,,16/03/2019,16/03/2019
16069,2184,Winter 2019,13W,INDU,411,X XK,LAB,2841,COMPUTER INTEGRATED MFTG.,SGW,P,6,H829,H,829,08.30.00,10.20.00,N,N,Y,N,N,N,N,24,3,3,03,2019,24/03/2019,30,3,03,2019,30/03/2019,,30/03/2019,30/03/2019
